customer_id,customer_name,est_monthly_income,income_method,salary_regularity_score,declared_existing_emis,detected_recurring_debits,existing_monthly_obligations,avg_monthly_net_cashflow,avg_monthly_spend,avg_monthly_credit,cashflow_cv,bounce_count_6m,negative_balance_days,digital_engagement_score,intent_recency_days,intent_frequency_90d,age,occupation_sector,employment_years,education_level,city_tier,existing_bank_relationship,source_channel,inquiry_product,credit_bureau_score,gender,inquiry_date,existing_products,converted
CUST_01114,Aradhana Nair,148280.05,proxy_model,0.0,7678.0,21033.4,18194.7,-2321.29,74433.38,72112.09,5.0,0,3,21.5,14,1,23,self_employed_business,2.2,professional_degree,tier1,True,website_organic,mortgage_loan_lap,495.0,F,2026-06-27,"savings_account,credit_card,fd",False
CUST_01115,Advika Misra,43960.81,proxy_model,0.0,3606.0,0.0,3606.0,-1892.12,25997.41,24105.29,5.0,0,12,6.5,36,2,34,other,7.2,professional_degree,tier2,True,partner,home_loan,475.0,M,2026-06-05,savings_account,False
CUST_01116,Mason Varughese,375182.11,proxy_model,0.0,57549.0,94282.93,104690.46,53629.72,273516.94,327146.66,0.807,0,0,5.2,55,2,57,self_employed_professional,17.8,graduate,tier1,False,partner,personal_loan,545.0,F,2026-05-17,,False
CUST_01117,Dakshesh Raval,273842.02,proxy_model,0.0,0.0,67154.0,67154.0,121424.97,159501.85,280926.82,0.5007,0,0,19.5,43,4,31,self_employed_professional,7.5,professional_degree,tier1,False,website_organic,home_loan,686.0,M,2026-05-29,,False
CUST_01118,Logan Bal,58688.35,salary_detection,0.9243595331735055,0.0,15725.2,15725.2,10669.64,47882.74,58552.38,0.9055,0,0,13.2,21,1,52,salaried_govt,7.9,diploma,tier3,False,partner,personal_loan,814.0,M,2026-06-20,,False
CUST_01119,Chakrika Lad,59480.74,salary_detection,0.962435307136438,0.0,11823.8,11823.8,14555.3,46046.37,60601.67,0.6469,0,0,31.3,2,3,37,salaried_pvt_other,1.4,post_graduate,tier1,False,campaign_click,personal_loan,718.0,F,2026-07-09,,False
CUST_01120,Nidhi Rama,35477.99,proxy_model,0.0,0.0,4433.97,4433.97,2007.67,20553.49,22561.17,3.8408,0,0,11.2,84,1,34,gig_worker,6.6,12th_pass,tier1,False,referral,home_loan,670.0,M,2026-04-18,,False
CUST_01121,Ranveer Oza,54459.65,salary_detection,0.9634524706952285,0.0,18545.43,18545.43,4783.31,50211.97,54995.29,2.2349,0,0,17.3,46,3,29,salaried_govt,4.7,post_graduate,tier1,True,branch_walkin,personal_loan,595.0,F,2026-05-26,"credit_card,insurance",False
CUST_01122,Vamakshi Parmer,51075.69,salary_detection,0.9201180337817154,0.0,11280.88,11280.88,4967.57,48036.99,53004.57,1.7947,0,0,24.3,48,4,42,salaried_pvt_other,14.1,post_graduate,tier1,False,campaign_click,auto_loan,663.0,F,2026-05-24,,False
CUST_01123,Onkar Golla,59899.44,salary_detection,0.9256543026801765,0.0,0.0,0.0,19202.51,43210.34,62412.85,0.557,0,0,21.3,36,1,49,salaried_pvt_other,10.1,diploma,tier2,False,website_organic,personal_loan,486.0,M,2026-06-05,,False
CUST_01124,Gunbir Sinha,91503.29,salary_detection,0.9561814424368822,13542.0,16884.5,21984.25,6100.15,84886.82,90986.96,2.4084,0,0,19.5,15,6,25,salaried_govt,5.0,diploma,tier1,False,website_organic,personal_loan,513.0,M,2026-06-26,,False
CUST_01125,Aarna Goswami,40462.39,salary_detection,0.9408725104272222,5953.0,6743.87,9324.93,7543.34,35582.72,43126.06,1.0585,0,0,7.0,54,2,42,salaried_govt,1.1,post_graduate,tier3,False,referral,personal_loan,822.0,M,2026-05-18,,False
CUST_01126,Gaurav Kapadia,90813.7,salary_detection,0.9252585673127849,22076.0,30060.92,37106.46,-6894.31,99671.91,92777.61,1.4206,0,8,28.0,41,1,24,salaried_pvt_other,2.3,graduate,tier2,True,website_organic,personal_loan,631.0,M,2026-05-31,"insurance,credit_card",False
CUST_01127,Udant Mohanty,52850.62,salary_detection,0.936362681095448,0.0,14788.61,14788.61,5721.3,49904.75,55626.04,2.0371,0,0,15.2,12,3,23,salaried_pvt_other,1.9,graduate,tier2,False,campaign_click,home_loan,681.0,M,2026-06-29,,True
CUST_01128,Garima Prabhu,125339.56,proxy_model,0.0,0.0,0.0,0.0,56437.57,53881.27,110318.84,0.4904,0,0,28.0,88,1,39,self_employed_professional,4.3,professional_degree,tier3,True,campaign_click,auto_loan,521.0,F,2026-04-14,fd,False
CUST_01129,Chaitaly Sheth,62887.82,salary_detection,0.9273199374765606,14193.0,10211.94,19298.97,-259.87,64052.83,63792.96,5.0,0,0,26.7,29,2,42,salaried_pvt_it,4.4,graduate,tier2,True,campaign_click,mortgage_loan_lap,,F,2026-06-12,"savings_account,credit_card,fd",False
CUST_01130,Upma Bera,79860.85,salary_detection,0.9279501744460203,0.0,0.0,0.0,35275.24,44662.01,79937.25,0.4107,0,0,18.8,67,3,39,salaried_pvt_other,12.4,diploma,tier1,False,campaign_click,personal_loan,736.0,M,2026-05-05,,False
CUST_01131,Urmi Hayer,87899.67,salary_detection,0.9198345705730651,0.0,29399.12,29399.12,11940.02,76728.85,88668.87,0.8136,0,0,23.0,59,1,39,salaried_pvt_other,18.6,post_graduate,tier3,True,campaign_click,auto_loan,699.0,M,2026-05-13,"credit_card,insurance,fd",False
CUST_01132,Lakshmi Wagle,84914.82,salary_detection,0.927398397267726,9759.0,23100.93,21309.47,9978.64,77202.79,87181.43,0.551,0,0,17.2,12,4,24,salaried_pvt_other,2.4,post_graduate,tier1,True,website_organic,auto_loan,611.0,M,2026-06-29,"insurance,savings_account",False
CUST_01133,Odika Bhagat,242613.22,proxy_model,0.0,31940.0,65715.24,64797.62,60230.23,179825.45,240055.68,1.2131,0,7,6.0,78,1,32,self_employed_business,4.9,diploma,tier1,False,branch_walkin,personal_loan,501.0,M,2026-04-24,,False
CUST_01134,Laksh Iyer,217552.58,proxy_model,0.0,0.0,46871.54,46871.54,49358.79,138409.86,187768.65,1.2588,0,0,18.2,17,2,51,self_employed_professional,10.0,professional_degree,tier3,False,website_organic,home_loan,460.0,M,2026-06-24,,False
CUST_01135,Nimrat Shankar,123086.31,proxy_model,0.0,0.0,21658.47,21658.47,26582.15,79719.12,106301.27,0.9287,0,0,12.2,1,4,53,self_employed_business,4.0,10th_pass,tier1,False,partner,personal_loan,802.0,M,2026-07-10,,False
CUST_01136,Diya Gole,80538.22,salary_detection,0.9369782991663906,0.0,0.0,0.0,34272.66,48192.29,82464.96,0.3598,0,0,20.3,81,4,33,salaried_pvt_other,8.7,diploma,tier2,False,referral,home_loan,553.0,F,2026-04-21,,False
CUST_01137,Vinaya Natarajan,42308.14,salary_detection,0.9272847928205643,3352.0,6883.34,6793.67,-993.32,42963.28,41969.96,5.0,0,0,7.5,31,2,68,retired,32.1,post_graduate,tier3,True,branch_walkin,personal_loan,613.0,F,2026-06-10,fd,False
CUST_01138,Dhriti Bhardwaj,117786.43,proxy_model,0.0,0.0,17855.89,17855.89,60245.66,62641.73,122887.39,0.3639,0,0,11.3,35,1,35,self_employed_business,6.5,post_graduate,tier2,True,partner,auto_loan,609.0,M,2026-06-06,credit_card,False
CUST_01139,Siya Mahal,46956.99,salary_detection,0.9367838441161929,9076.0,0.0,9076.0,10215.7,41336.92,51552.62,1.2785,0,0,20.8,4,2,68,retired,34.2,graduate,tier2,False,website_organic,personal_loan,649.0,M,2026-07-07,,False
CUST_01140,Om Dutt,53558.87,salary_detection,0.9634370647668122,0.0,12211.88,12211.88,11353.32,44518.21,55871.53,0.9598,0,0,8.2,87,3,44,salaried_pvt_it,21.9,professional_degree,tier1,False,branch_walkin,auto_loan,,M,2026-04-15,,False
CUST_01141,Gaurang Dayal,160194.07,salary_detection,0.9253145099654234,27729.0,44562.64,50010.32,1211.91,157746.42,158958.33,5.0,0,0,28.0,9,1,47,salaried_pvt_it,12.5,post_graduate,tier3,True,campaign_click,mortgage_loan_lap,601.0,M,2026-07-02,"insurance,savings_account",False
CUST_01142,Pushti Raval,46619.0,salary_detection,0.9321244183773594,5938.0,0.0,5938.0,7899.05,38858.02,46757.07,1.2702,0,0,10.2,47,1,28,salaried_pvt_other,3.8,graduate,tier1,False,referral,home_loan,840.0,M,2026-05-25,,False
CUST_01143,Vansha Rajagopal,34398.53,salary_detection,0.9413398481290072,7366.0,11297.79,13014.9,-12926.27,50074.25,37147.98,0.6527,0,47,17.8,4,2,45,salaried_pvt_other,14.1,diploma,tier2,False,campaign_click,personal_loan,633.0,M,2026-07-07,,False
CUST_01144,Baljiwan Walla,194254.17,proxy_model,0.0,0.0,0.0,0.0,99854.91,110599.65,210454.57,0.5302,0,0,20.2,47,5,26,self_employed_professional,1.7,post_graduate,tier2,True,website_organic,home_loan,834.0,M,2026-05-25,"insurance,credit_card",True
CUST_01145,Kashvi Atwal,40198.4,proxy_model,0.0,0.0,4860.15,4860.15,8630.04,24198.53,32828.57,1.1616,0,0,11.3,61,1,41,other,10.6,post_graduate,tier2,False,partner,home_loan,587.0,F,2026-05-11,,False
CUST_01146,Rayaan Badami,182879.65,salary_detection,0.9637373935614095,40126.0,0.0,40126.0,69273.97,113674.13,182948.11,0.1574,0,0,19.0,18,1,59,salaried_pvt_it,1.2,graduate,tier1,False,campaign_click,home_loan,576.0,M,2026-06-23,,False
CUST_01147,Yuvraj Kara,98415.51,proxy_model,0.0,8367.0,0.0,8367.0,49460.01,57104.22,106564.23,0.536,0,0,27.0,21,3,30,self_employed_business,5.7,10th_pass,tier1,True,campaign_click,home_loan,709.0,M,2026-06-20,"credit_card,savings_account,fd",False
CUST_01148,Devika Dayal,77718.92,salary_detection,0.913719481446182,0.0,19835.47,19835.47,5535.92,73386.91,78922.83,2.7203,3,0,12.5,45,2,62,retired,20.6,below_10th,tier2,False,website_organic,mortgage_loan_lap,562.0,M,2026-05-27,,False
CUST_01149,Leela Thakur,303195.56,proxy_model,0.0,0.0,72328.7,72328.7,130683.1,196969.26,327652.36,0.4961,0,0,13.0,46,5,52,self_employed_professional,15.8,post_graduate,tier1,True,website_organic,personal_loan,682.0,M,2026-05-26,"insurance,credit_card",False
CUST_01150,Oliver Bhattacharyya,90362.04,salary_detection,0.9349240227807238,0.0,0.0,0.0,41944.12,48504.35,90448.47,0.2915,2,0,17.5,0,2,52,salaried_pvt_other,23.2,post_graduate,tier2,False,branch_walkin,home_loan,622.0,M,2026-07-11,,False
CUST_01151,Chanchal Mannan,88005.85,salary_detection,0.9391432956217596,0.0,22589.83,22589.83,21074.68,70476.25,91550.93,0.6802,0,0,9.2,69,3,35,salaried_govt,8.3,post_graduate,tier2,True,partner,personal_loan,776.0,M,2026-05-03,savings_account,False
CUST_01152,Zinal Viswanathan,94852.77,proxy_model,0.0,0.0,16493.33,16493.33,53027.76,68028.37,121056.13,0.5736,0,0,8.8,90,2,31,self_employed_business,3.6,below_10th,tier3,True,partner,personal_loan,,M,2026-04-12,"savings_account,insurance,fd",False
CUST_01153,Radha Desai,291623.01,proxy_model,0.0,0.0,61713.87,61713.87,80952.95,175801.09,256754.04,0.994,0,0,24.7,65,1,38,self_employed_professional,2.7,professional_degree,tier1,False,website_organic,personal_loan,633.0,M,2026-05-07,,False
CUST_01154,Vrishti Parmer,41589.34,salary_detection,0.9471407547989246,0.0,12527.97,12527.97,6070.16,35237.47,41307.63,1.2606,0,0,12.5,81,2,26,salaried_pvt_other,3.7,post_graduate,tier1,True,referral,home_loan,668.0,M,2026-04-21,"credit_card,insurance",False
CUST_01155,Nitesh Raval,54533.87,proxy_model,0.0,4926.0,7985.23,8918.61,-5128.71,38520.05,33391.33,2.5312,0,10,7.2,12,1,32,gig_worker,10.6,post_graduate,tier3,False,branch_walkin,auto_loan,639.0,M,2026-06-29,,False
CUST_01156,Vedant Kapur,45835.56,salary_detection,0.9258371603132396,0.0,13248.27,13248.27,-495.07,46176.05,45680.99,5.0,0,2,17.8,58,3,45,salaried_pvt_other,2.7,graduate,tier3,False,branch_walkin,personal_loan,624.0,M,2026-05-14,,False
CUST_01157,Siddharth Bains,207251.57,proxy_model,0.0,29263.0,37343.98,47934.99,20762.8,128490.61,149253.41,2.1456,0,5,11.2,73,4,29,self_employed_business,5.9,professional_degree,tier1,False,branch_walkin,personal_loan,498.0,M,2026-04-29,,False
CUST_01158,Jatin Peri,46914.54,proxy_model,0.0,0.0,5706.69,5706.69,1378.88,31535.66,32914.53,5.0,0,0,9.0,20,3,35,gig_worker,2.7,post_graduate,tier3,False,branch_walkin,auto_loan,683.0,F,2026-06-21,,False
CUST_01159,Keya Kumer,100731.83,proxy_model,0.0,9197.0,14491.65,16442.83,764.32,64745.85,65510.17,5.0,1,0,13.8,75,2,37,self_employed_business,3.3,10th_pass,tier2,False,partner,personal_loan,607.0,M,2026-04-27,,False
CUST_01160,Chanakya Chokshi,40436.88,salary_detection,0.9443574621592894,2611.0,7364.96,6293.48,5174.91,36138.46,41313.37,2.0955,0,0,25.0,38,1,31,salaried_pvt_other,7.5,graduate,tier2,False,partner,mortgage_loan_lap,771.0,F,2026-06-03,,False
CUST_01161,Chanakya D’Alia,133424.48,salary_detection,0.9473849489127248,9241.0,0.0,9241.0,76536.08,56534.5,133070.58,0.2477,0,0,13.2,17,1,28,salaried_govt,4.2,graduate,tier2,False,branch_walkin,mortgage_loan_lap,670.0,M,2026-06-24,,False
CUST_01162,Sachi Rai,111428.06,proxy_model,0.0,0.0,0.0,0.0,51034.02,50900.72,101934.74,0.5964,0,0,12.0,53,4,29,self_employed_business,4.1,professional_degree,tier2,False,referral,auto_loan,685.0,F,2026-05-19,,False
CUST_01163,Zayyan Som,112504.3,proxy_model,0.0,0.0,20674.67,20674.67,22587.5,71595.61,94183.11,1.2973,0,0,20.7,34,3,42,self_employed_business,12.9,12th_pass,tier2,False,website_organic,home_loan,,M,2026-06-07,,False
CUST_01164,Samesh Andra,44358.04,salary_detection,0.9629992925645887,0.0,0.0,0.0,14926.43,31590.12,46516.55,0.8135,0,0,21.3,82,3,40,salaried_pvt_other,5.0,diploma,tier3,True,website_organic,auto_loan,582.0,M,2026-04-20,"fd,credit_card",False
CUST_01165,Osha Chaudhuri,335084.86,proxy_model,0.0,17310.0,71583.99,53102.0,55346.96,246147.79,301494.75,0.6223,0,0,20.2,5,4,29,self_employed_professional,7.8,professional_degree,tier3,False,branch_walkin,auto_loan,726.0,M,2026-07-06,,True
CUST_01166,Laksh Sahota,31805.12,proxy_model,0.0,0.0,0.0,0.0,9527.94,14818.02,24345.97,0.9488,0,0,24.8,35,1,29,gig_worker,7.2,post_graduate,tier2,False,website_organic,personal_loan,531.0,F,2026-06-06,,False
CUST_01167,Yasti Dalal,177813.72,proxy_model,0.0,0.0,0.0,0.0,107434.9,71475.91,178910.81,0.3782,0,0,6.2,55,1,59,self_employed_professional,12.4,professional_degree,tier1,False,referral,home_loan,574.0,M,2026-05-17,,False
CUST_01168,Ishaan Cherian,109380.17,salary_detection,0.9145965591425751,0.0,0.0,0.0,55908.85,54867.43,110776.28,0.2414,0,0,12.3,90,1,33,salaried_pvt_other,3.7,graduate,tier2,False,partner,auto_loan,668.0,M,2026-04-12,,False
CUST_01169,Rushil Iyengar,96898.27,salary_detection,0.9202040592534835,0.0,19257.49,19257.49,26956.53,72322.08,99278.61,0.5109,0,0,24.2,67,1,56,salaried_govt,2.4,diploma,tier2,False,campaign_click,personal_loan,765.0,M,2026-05-05,,False
CUST_01170,Saksham Parmar,115254.67,salary_detection,0.9132439445363003,0.0,20374.87,20374.87,36323.45,77714.71,114038.16,0.3569,0,0,24.5,19,2,26,salaried_pvt_it,2.8,professional_degree,tier1,True,campaign_click,home_loan,653.0,M,2026-06-22,credit_card,False
CUST_01171,Chakrika Dyal,112833.25,proxy_model,0.0,0.0,0.0,0.0,94075.87,65590.48,159666.36,0.2968,0,0,36.0,0,2,26,self_employed_business,3.8,12th_pass,tier1,False,website_organic,mortgage_loan_lap,568.0,M,2026-07-11,,False
CUST_01172,Watika Johal,57603.69,salary_detection,0.9323041178136566,0.0,10727.97,10727.97,20186.32,37617.69,57804.01,0.4393,0,0,27.7,46,4,55,retired,24.5,diploma,tier2,False,campaign_click,home_loan,585.0,M,2026-05-26,,False
CUST_01173,Ganga Keer,56709.94,salary_detection,0.9361212101302245,6849.0,15471.01,14584.51,1126.7,57134.13,58260.82,5.0,0,0,29.5,82,4,59,retired,29.2,graduate,tier2,False,campaign_click,personal_loan,764.0,F,2026-04-20,,False
CUST_01174,Agastya Chakraborty,169387.62,proxy_model,0.0,0.0,0.0,0.0,65771.41,74311.98,140083.39,0.6305,0,0,20.3,58,1,44,self_employed_professional,3.1,post_graduate,tier1,False,partner,personal_loan,631.0,M,2026-05-14,,False
CUST_01175,Wakeeta Dixit,249598.53,salary_detection,0.9286375150110782,0.0,0.0,0.0,150349.65,104519.58,254869.23,0.1635,0,0,24.0,2,1,42,salaried_pvt_it,15.1,professional_degree,tier3,True,website_organic,auto_loan,807.0,F,2026-07-09,savings_account,True
CUST_01176,Yasti Borde,236532.09,salary_detection,0.9526446435559366,0.0,42008.66,42008.66,106243.21,131532.05,237775.26,0.1594,0,0,15.0,54,1,22,salaried_pvt_it,1.0,professional_degree,tier3,False,referral,mortgage_loan_lap,629.0,M,2026-05-18,,False
CUST_01177,Aahana Kashyap,37487.83,salary_detection,0.9442646371728936,0.0,12349.1,12349.1,-4368.48,41618.55,37250.07,1.9973,0,2,22.2,13,2,35,salaried_pvt_other,4.9,post_graduate,tier2,True,website_organic,personal_loan,,M,2026-06-28,savings_account,False
CUST_01178,Chaman Lalla,137453.11,proxy_model,0.0,15698.0,0.0,15698.0,47989.39,64508.69,112498.07,0.3077,0,0,20.7,74,1,53,self_employed_business,10.9,professional_degree,tier1,True,website_organic,home_loan,656.0,M,2026-04-28,insurance,False
CUST_01179,Chandresh Chaudhry,50686.18,proxy_model,0.0,3039.0,0.0,3039.0,15982.81,37662.33,53645.13,1.466,0,0,7.2,43,1,23,other,2.0,graduate,tier3,True,partner,personal_loan,548.0,F,2026-05-29,"insurance,savings_account,credit_card",False
CUST_01180,Balveer Mannan,177091.93,salary_detection,0.9334494504329971,17505.0,0.0,17505.0,89602.46,90984.68,180587.14,0.1753,0,0,18.0,34,5,41,salaried_pvt_it,18.8,post_graduate,tier2,False,website_organic,personal_loan,692.0,M,2026-06-07,,False
CUST_01181,Dhriti Sandhu,187309.9,proxy_model,0.0,0.0,39545.44,39545.44,88257.93,110687.41,198945.34,0.3698,0,0,23.0,26,5,31,self_employed_professional,5.5,professional_degree,tier3,False,website_organic,personal_loan,557.0,M,2026-06-15,,False
CUST_01182,Girish Bath,277954.73,proxy_model,0.0,39756.0,51298.81,65405.4,61642.23,178525.17,240167.4,0.9285,0,0,28.5,18,3,50,self_employed_professional,15.5,professional_degree,tier2,False,campaign_click,auto_loan,658.0,M,2026-06-23,,True
CUST_01183,Lakshit Garde,115083.45,salary_detection,0.924768976625332,19590.0,22751.31,30965.65,14182.24,102081.96,116264.2,1.1585,0,0,28.5,61,1,49,salaried_pvt_it,5.8,post_graduate,tier3,False,campaign_click,auto_loan,619.0,M,2026-05-11,,False
CUST_01184,Ishita Sarma,92474.95,proxy_model,0.0,7161.0,0.0,7161.0,32567.19,39439.54,72006.73,0.8214,0,0,17.2,65,2,48,self_employed_business,1.9,post_graduate,tier2,False,branch_walkin,personal_loan,551.0,M,2026-05-07,,False
CUST_01185,Girik Pradhan,132784.61,proxy_model,0.0,0.0,26143.11,26143.11,9228.62,88609.23,97837.85,3.0002,0,0,25.5,40,3,40,self_employed_business,17.3,10th_pass,tier1,False,campaign_click,home_loan,624.0,M,2026-06-01,,False
CUST_01186,Qadim Comar,48981.18,salary_detection,0.9358173209443064,0.0,12333.18,12333.18,-344.79,50480.27,50135.48,5.0,0,0,5.5,40,3,29,salaried_pvt_other,4.7,graduate,tier3,False,branch_walkin,personal_loan,474.0,M,2026-06-01,,False
CUST_01187,Mugdha Shan,68474.34,salary_detection,0.9340044189528922,5686.0,23658.58,17515.29,1862.82,66536.19,68399.01,5.0,0,0,14.3,22,3,51,salaried_pvt_other,2.1,post_graduate,tier2,False,campaign_click,auto_loan,561.0,M,2026-06-19,,False
CUST_01188,Lekha Sridhar,133794.29,proxy_model,0.0,0.0,29860.11,29860.11,58416.01,75711.43,134127.44,0.505,0,0,20.2,15,2,29,self_employed_professional,6.8,graduate,tier3,False,campaign_click,personal_loan,733.0,M,2026-06-26,,False
CUST_01189,Ojas Chowdhury,48880.12,salary_detection,0.9089010723457671,0.0,0.0,0.0,21510.62,28756.31,50266.92,0.3596,0,0,17.7,88,2,58,retired,20.2,below_10th,tier2,True,website_organic,auto_loan,638.0,M,2026-04-14,insurance,False
CUST_01190,Daniel Dutta,91918.73,proxy_model,0.0,0.0,0.0,0.0,61245.89,44842.17,106088.06,0.3373,0,0,13.3,36,3,35,self_employed_business,13.6,graduate,tier2,False,campaign_click,home_loan,512.0,M,2026-06-05,,False
CUST_01191,Omaja Subramanian,117964.4,proxy_model,0.0,0.0,29654.11,29654.11,53769.98,75024.03,128794.02,0.6493,0,0,12.2,62,1,22,self_employed_business,1.5,10th_pass,tier1,False,website_organic,home_loan,,M,2026-05-10,,False
CUST_01192,Pratyush Raghavan,116736.05,salary_detection,0.9724128392916822,0.0,36673.67,36673.67,27836.11,91170.11,119006.22,0.5758,1,0,13.2,11,2,60,salaried_pvt_other,20.4,diploma,tier1,False,website_organic,home_loan,756.0,M,2026-06-30,,True
CUST_01193,Ayush De,53164.77,salary_detection,0.9681584298126047,0.0,9529.99,9529.99,9693.86,46853.05,56546.91,0.9731,0,0,13.8,43,1,50,salaried_pvt_other,22.2,post_graduate,tier3,False,referral,auto_loan,868.0,M,2026-05-29,,False
CUST_01194,Vinaya Chowdhury,38899.32,salary_detection,0.9454493624112228,0.0,7275.29,7275.29,5536.6,35727.16,41263.76,1.652,0,0,14.3,21,3,64,retired,39.7,diploma,tier3,False,branch_walkin,home_loan,608.0,M,2026-06-20,,False
CUST_01195,Ridhi Batra,72792.79,salary_detection,0.9108080759644128,4744.0,0.0,4744.0,31214.05,41266.1,72480.16,0.3002,0,0,26.5,16,2,53,salaried_govt,28.5,diploma,tier1,True,website_organic,auto_loan,669.0,M,2026-06-25,"insurance,credit_card,savings_account",False
CUST_01196,Advika Murthy,147831.61,salary_detection,0.9384232640563583,0.0,22727.94,22727.94,51866.99,98039.89,149906.88,0.3294,0,0,36.8,85,3,33,salaried_pvt_it,5.1,post_graduate,tier1,False,campaign_click,mortgage_loan_lap,594.0,F,2026-04-17,,False
CUST_01197,Udarsh Nigam,60921.85,proxy_model,0.0,0.0,11271.48,11271.48,9460.06,36397.03,45857.08,0.4885,0,0,26.3,50,3,29,gig_worker,9.0,professional_degree,tier1,False,campaign_click,personal_loan,669.0,F,2026-05-22,,False
CUST_01198,Rachita Kothari,91487.98,salary_detection,0.9414543797521613,19012.0,27918.86,32971.43,5480.91,86736.18,92217.09,3.2917,0,0,26.0,41,3,26,salaried_govt,3.8,post_graduate,tier2,True,campaign_click,personal_loan,630.0,F,2026-05-31,"insurance,savings_account,credit_card",False
CUST_01199,Hiral Rajan,42548.99,salary_detection,0.9421535502154665,0.0,0.0,0.0,21938.61,20650.99,42589.6,0.3925,0,0,6.5,63,4,33,salaried_pvt_other,5.5,diploma,tier3,False,referral,personal_loan,642.0,F,2026-05-09,,False
CUST_01200,Chatura Apte,41532.58,proxy_model,0.0,3409.0,3906.1,5362.05,-6483.17,28171.53,21688.36,1.7047,0,30,37.2,39,1,33,other,11.3,diploma,tier2,False,website_organic,mortgage_loan_lap,517.0,F,2026-06-02,,False
CUST_01201,Yashasvi Singh,53065.65,salary_detection,0.9321198616542863,0.0,0.0,0.0,18581.84,36743.07,55324.9,0.5339,0,0,26.0,65,2,45,salaried_pvt_other,19.0,graduate,tier1,True,campaign_click,personal_loan,775.0,M,2026-05-07,credit_card,True
CUST_01202,Noah Borde,143557.27,salary_detection,0.9222826240216087,0.0,35906.78,35906.78,46492.59,103530.77,150023.36,0.3437,0,0,19.3,80,3,23,salaried_pvt_it,0.8,professional_degree,tier2,True,website_organic,personal_loan,567.0,F,2026-04-22,"credit_card,savings_account",False
CUST_01203,Ekani Khosla,152316.48,salary_detection,0.9137058735919008,0.0,50506.98,50506.98,28802.19,123558.87,152361.06,0.6518,0,0,1.0,87,4,37,salaried_govt,9.6,graduate,tier1,False,partner,personal_loan,660.0,M,2026-04-15,,False
CUST_01204,Arunima Bedi,118347.3,salary_detection,0.9221699489067372,8463.0,0.0,8463.0,42252.08,77749.31,120001.39,0.3704,0,0,17.0,36,2,52,salaried_govt,26.1,graduate,tier3,False,website_organic,auto_loan,673.0,M,2026-06-05,,False
CUST_01205,Kritika Rau,72664.83,salary_detection,0.9371208859145883,13049.0,14707.55,20402.78,10592.17,65517.82,76109.99,1.0418,0,0,32.3,64,3,31,salaried_pvt_other,5.3,diploma,tier2,True,website_organic,mortgage_loan_lap,688.0,F,2026-05-08,"fd,insurance,savings_account",False
CUST_01206,Farhan Sharaf,41378.78,salary_detection,0.9015754697903906,0.0,13323.86,13323.86,-878.73,41389.46,40510.73,4.446,0,0,20.0,18,4,61,retired,30.2,12th_pass,tier1,False,campaign_click,auto_loan,569.0,M,2026-06-23,,False
CUST_01207,Sara Chakrabarti,44109.4,proxy_model,0.0,7047.0,0.0,7047.0,10372.62,32733.62,43106.24,1.759,0,0,19.3,41,5,34,other,2.4,10th_pass,tier2,False,campaign_click,mortgage_loan_lap,751.0,M,2026-05-31,,False
CUST_01208,Sanya Mutti,54335.24,salary_detection,0.9799491953393265,4710.0,17581.79,13500.9,3690.06,53507.84,57197.9,1.9,0,0,20.7,46,4,31,salaried_pvt_other,6.9,diploma,tier3,True,referral,home_loan,,M,2026-05-26,insurance,True
CUST_01209,Widisha Badami,207629.3,salary_detection,0.9358459483282926,30985.0,65555.43,63762.71,1767.86,207547.18,209315.04,5.0,0,7,18.3,83,1,31,salaried_pvt_it,2.9,graduate,tier1,False,campaign_click,personal_loan,566.0,M,2026-04-19,,False
CUST_01210,Netra Sachar,34994.49,salary_detection,0.9434915252968834,0.0,6522.67,6522.67,5167.8,31968.89,37136.69,1.6334,0,0,16.2,24,5,26,salaried_pvt_other,3.9,graduate,tier1,False,campaign_click,personal_loan,549.0,F,2026-06-17,,False
CUST_01211,Aadi Chand,44384.37,proxy_model,0.0,0.0,0.0,0.0,39783.94,27221.67,67005.61,0.4507,0,0,20.2,31,1,23,gig_worker,1.4,diploma,tier1,False,branch_walkin,personal_loan,650.0,M,2026-06-10,,False
CUST_01212,Yashoda Jhaveri,115800.86,proxy_model,0.0,0.0,23424.98,23424.98,14155.76,68310.79,82466.54,1.789,0,0,16.8,67,4,41,self_employed_business,13.3,12th_pass,tier1,True,referral,personal_loan,,M,2026-05-05,"fd,savings_account,insurance",False
CUST_01213,Harita Patla,242521.01,proxy_model,0.0,30149.0,39903.83,50100.92,51255.34,130790.93,182046.27,0.8481,0,0,18.5,60,2,32,self_employed_professional,11.6,professional_degree,tier1,False,campaign_click,personal_loan,650.0,M,2026-05-12,,False
CUST_01214,Udant Sha,117879.58,salary_detection,0.9394894382989054,0.0,40641.1,40641.1,23792.26,96057.08,119849.35,0.7497,0,0,32.8,69,5,34,salaried_pvt_other,7.7,diploma,tier2,False,campaign_click,auto_loan,678.0,M,2026-05-03,,False
CUST_01215,Urvashi Patla,114136.48,salary_detection,0.95896786095206,15361.0,28730.32,29726.16,20968.56,92829.66,113798.22,0.5817,0,0,8.8,81,3,25,salaried_govt,2.6,graduate,tier3,False,referral,personal_loan,527.0,M,2026-04-21,,False
